F1,F2,F3,F4,F5,X,Y,Z,Gesture
887.0,892.0,959.0,925.0,923.0,2.83,9.36,2.38,Paws_Up_New
887.0,891.0,959.0,925.0,923.0,2.82,9.4,2.28,Paws_Up_New
887.0,892.0,959.0,925.0,923.0,2.63,9.4,2.4,Paws_Up_New
888.0,891.0,959.0,925.0,924.0,2.68,8.98,2.15,Paws_Up_New
888.0,892.0,960.0,925.0,923.0,2.88,9.38,2.33,Paws_Up_New
888.0,892.0,959.0,925.0,923.0,2.83,9.4,2.29,Paws_Up_New
888.0,892.0,959.0,925.0,923.0,2.9,9.39,2.29,Paws_Up_New
888.0,891.0,959.0,925.0,923.0,2.88,9.34,2.37,Paws_Up_New
887.0,892.0,959.0,926.0,923.0,2.94,9.36,2.28,Paws_Up_New
888.0,891.0,959.0,925.0,923.0,2.89,9.36,2.34,Paws_Up_New
888.0,891.0,959.0,925.0,924.0,2.96,9.31,2.39,Paws_Up_New
889.0,891.0,959.0,925.0,923.0,2.93,9.38,2.32,Paws_Up_New
889.0,891.0,959.0,925.0,923.0,2.88,9.37,2.33,Paws_Up_New
888.0,891.0,959.0,926.0,924.0,2.97,9.36,2.33,Paws_Up_New
889.0,891.0,959.0,925.0,924.0,2.97,9.38,2.35,Paws_Up_New
889.0,892.0,959.0,926.0,923.0,2.94,9.33,2.42,Paws_Up_New
888.0,891.0,959.0,925.0,923.0,2.88,9.41,2.3,Paws_Up_New
889.0,891.0,959.0,925.0,923.0,2.8,9.46,2.06,Paws_Up_New
888.0,891.0,959.0,925.0,923.0,2.97,9.36,2.18,Paws_Up_New
888.0,891.0,959.0,925.0,923.0,2.9,9.37,2.23,Paws_Up_New
888.0,891.0,959.0,925.0,923.0,2.83,9.41,2.18,Paws_Up_New
888.0,891.0,960.0,925.0,924.0,2.8,9.45,2.04,Paws_Up_New
888.0,891.0,959.0,925.0,923.0,2.83,9.4,2.11,Paws_Up_New
892.0,891.0,959.0,925.0,924.0,2.46,9.15,1.5,Paws_Up_New
891.0,891.0,959.0,926.0,924.0,3.1,9.45,1.4,Paws_Up_New
