F1,F2,F3,F4,F5,X,Y,Z,Gesture
845.0,810.0,0.0,899.0,884.0,1.68,8.86,5.05,ILoveYou
845.0,810.0,0.0,899.0,883.0,1.82,8.91,4.83,ILoveYou
845.0,810.0,0.0,899.0,883.0,3.14,8.72,4.65,ILoveYou
844.0,810.0,0.0,899.0,884.0,1.18,9.03,5.06,ILoveYou
844.0,810.0,0.0,897.0,889.0,3.05,8.33,5.12,ILoveYou
844.0,810.0,0.0,897.0,886.0,2.67,8.63,5.01,ILoveYou
844.0,810.0,0.0,897.0,885.0,1.28,8.8,5.27,ILoveYou
844.0,810.0,0.0,898.0,884.0,1.81,8.67,5.39,ILoveYou
844.0,810.0,0.0,897.0,884.0,3.29,8.4,5.14,ILoveYou
845.0,810.0,0.0,899.0,884.0,1.2,8.75,5.52,ILoveYou
844.0,810.0,0.0,898.0,884.0,2.58,8.41,5.3,ILoveYou
844.0,810.0,0.0,898.0,883.0,3.31,8.43,5.03,ILoveYou
844.0,810.0,0.0,898.0,883.0,1.01,8.82,5.44,ILoveYou
844.0,810.0,0.0,898.0,883.0,2.02,9.04,4.84,ILoveYou
844.0,811.0,0.0,898.0,883.0,2.31,8.64,5.04,ILoveYou
843.0,810.0,0.0,897.0,883.0,1.18,8.97,5.06,ILoveYou
844.0,810.0,0.0,897.0,883.0,3.67,8.44,4.48,ILoveYou
844.0,810.0,0.0,898.0,883.0,1.33,9.13,4.94,ILoveYou
844.0,810.0,0.0,898.0,883.0,2.59,8.72,4.68,ILoveYou
832.0,812.0,0.0,908.0,889.0,0.85,9.03,4.57,ILoveYou
831.0,812.0,0.0,908.0,888.0,0.99,9.21,4.44,ILoveYou
831.0,812.0,0.0,907.0,887.0,1.06,9.17,4.47,ILoveYou
834.0,812.0,0.0,904.0,890.0,0.68,8.69,4.44,ILoveYou
836.0,812.0,0.0,902.0,887.0,1.19,9.14,4.44,ILoveYou
836.0,812.0,0.0,902.0,886.0,1.8,9.16,4.3,ILoveYou
835.0,812.0,0.0,902.0,886.0,2.51,9.11,4.16,ILoveYou
834.0,812.0,0.0,902.0,886.0,1.08,9.14,4.71,ILoveYou
834.0,812.0,0.0,901.0,887.0,2.55,8.67,4.89,ILoveYou
835.0,812.0,0.0,903.0,898.0,2.0,8.56,5.43,ILoveYou
835.0,812.0,0.0,900.0,893.0,0.76,8.93,5.24,ILoveYou
835.0,812.0,0.0,900.0,892.0,2.61,8.65,5.03,ILoveYou
835.0,812.0,0.0,900.0,892.0,0.93,8.74,5.23,ILoveYou
835.0,812.0,0.0,900.0,892.0,2.66,8.62,5.01,ILoveYou
836.0,812.0,0.0,900.0,891.0,1.69,8.49,5.59,ILoveYou
835.0,812.0,0.0,900.0,891.0,2.53,8.64,5.05,ILoveYou
836.0,812.0,0.0,900.0,892.0,3.48,8.46,4.86,ILoveYou
837.0,812.0,0.0,901.0,891.0,1.32,8.76,5.45,ILoveYou
838.0,812.0,0.0,900.0,891.0,2.5,8.64,5.08,ILoveYou
838.0,812.0,0.0,900.0,891.0,2.63,8.64,5.15,ILoveYou
