F1,F2,F3,F4,F5,X,Y,Z,Gesture
929.0,900.0,0.0,926.0,918.0,2.13,7.32,7.51,Paws_Up
926.0,901.0,0.0,927.0,917.0,1.94,7.27,7.64,Paws_Up
922.0,900.0,0.0,927.0,918.0,1.7,7.25,7.72,Paws_Up
921.0,900.0,0.0,927.0,917.0,1.7,7.17,7.82,Paws_Up
919.0,900.0,0.0,927.0,917.0,1.68,7.18,7.83,Paws_Up
917.0,900.0,0.0,927.0,917.0,1.65,7.21,7.79,Paws_Up
917.0,900.0,0.0,927.0,918.0,1.69,7.2,7.8,Paws_Up
917.0,900.0,0.0,927.0,918.0,1.59,7.3,7.68,Paws_Up
917.0,899.0,0.0,927.0,917.0,1.53,7.24,7.75,Paws_Up
917.0,899.0,0.0,926.0,917.0,1.78,7.12,7.83,Paws_Up
916.0,894.0,0.0,924.0,917.0,2.82,7.22,7.43,Paws_Up
913.0,897.0,0.0,930.0,919.0,3.0,7.15,7.41,Paws_Up
916.0,899.0,0.0,934.0,928.0,2.62,7.33,7.35,Paws_Up
928.0,898.0,0.0,936.0,935.0,2.88,7.07,7.57,Paws_Up
927.0,897.0,0.0,932.0,930.0,3.05,6.67,7.94,Paws_Up
927.0,898.0,0.0,930.0,929.0,3.08,6.52,8.08,Paws_Up
918.0,896.0,0.0,924.0,923.0,4.07,8.17,4.76,Paws_Up
916.0,893.0,0.0,922.0,922.0,4.38,6.22,7.75,Paws_Up
913.0,892.0,0.0,921.0,922.0,2.48,8.81,4.55,Paws_Up
930.0,904.0,0.0,945.0,935.0,1.98,8.67,4.36,Paws_Up
929.0,904.0,0.0,944.0,934.0,1.61,9.21,4.26,Paws_Up
928.0,904.0,0.0,944.0,933.0,2.18,9.1,4.3,Paws_Up
927.0,904.0,0.0,943.0,933.0,1.52,8.09,3.83,Paws_Up
925.0,903.0,0.0,943.0,933.0,1.7,9.8,3.75,Paws_Up
925.0,904.0,0.0,943.0,933.0,2.14,8.96,4.83,Paws_Up
925.0,903.0,0.0,942.0,932.0,1.78,8.94,4.89,Paws_Up
924.0,904.0,0.0,942.0,932.0,2.01,9.48,3.99,Paws_Up
924.0,904.0,0.0,942.0,932.0,2.41,9.16,4.23,Paws_Up
923.0,903.0,0.0,942.0,932.0,1.9,9.14,4.48,Paws_Up
924.0,903.0,0.0,942.0,932.0,2.1,9.04,4.58,Paws_Up
924.0,904.0,0.0,942.0,932.0,2.21,9.02,4.57,Paws_Up
923.0,904.0,0.0,942.0,932.0,2.15,9.02,4.56,Paws_Up
923.0,904.0,0.0,942.0,931.0,2.22,9.05,4.47,Paws_Up
923.0,903.0,0.0,941.0,932.0,2.18,9.03,4.51,Paws_Up
924.0,903.0,0.0,941.0,931.0,2.11,9.05,4.51,Paws_Up
922.0,904.0,0.0,941.0,931.0,2.17,9.23,4.24,Paws_Up
924.0,903.0,0.0,941.0,931.0,2.17,8.98,4.53,Paws_Up
923.0,903.0,0.0,941.0,932.0,2.34,8.89,4.57,Paws_Up
923.0,904.0,0.0,941.0,932.0,2.24,9.06,4.45,Paws_Up
