F1,F2,F3,F4,F5,X,Y,Z,Gesture
904.0,803.0,0.0,781.0,936.0,-0.21,9.04,4.83,Water
905.0,802.0,0.0,781.0,936.0,0.32,9.21,4.53,Water
904.0,803.0,0.0,781.0,936.0,-0.68,8.69,5.32,Water
904.0,802.0,0.0,781.0,937.0,-0.86,8.73,5.3,Water
904.0,802.0,0.0,781.0,936.0,0.02,9.29,4.38,Water
904.0,803.0,0.0,781.0,936.0,-0.02,9.4,4.21,Water
904.0,803.0,0.0,781.0,936.0,-0.87,8.74,5.28,Water
903.0,803.0,0.0,780.0,936.0,-1.07,8.84,5.2,Water
904.0,803.0,0.0,781.0,936.0,0.29,9.35,4.31,Water
905.0,802.0,0.0,781.0,936.0,-0.94,8.72,5.25,Water
903.0,803.0,0.0,781.0,943.0,-1.29,8.57,5.56,Water
902.0,803.0,0.0,780.0,943.0,-0.54,9.23,4.51,Water
908.0,803.0,0.0,779.0,931.0,1.16,9.13,4.5,Water
906.0,803.0,0.0,779.0,932.0,-0.2,9.08,4.89,Water
907.0,803.0,0.0,779.0,932.0,0.48,9.26,4.49,Water
905.0,803.0,0.0,783.0,931.0,-0.46,8.8,5.44,Water
904.0,803.0,0.0,783.0,931.0,0.22,9.21,5.63,Water
904.0,804.0,0.0,783.0,930.0,0.94,10.01,4.15,Water
904.0,803.0,0.0,783.0,930.0,0.43,8.07,6.34,Water
905.0,803.0,0.0,784.0,931.0,-1.15,7.75,6.8,Water
903.0,802.0,0.0,783.0,933.0,-0.48,8.03,6.53,Water
904.0,802.0,0.0,783.0,931.0,1.18,8.94,5.2,Water
905.0,802.0,0.0,783.0,930.0,-0.35,8.24,6.34,Water
905.0,802.0,0.0,783.0,930.0,-0.85,8.13,6.57,Water
905.0,802.0,0.0,784.0,931.0,1.01,8.45,6.05,Water
905.0,802.0,0.0,784.0,931.0,-0.6,8.15,6.58,Water
904.0,802.0,0.0,784.0,931.0,-1.13,7.56,7.26,Water
904.0,802.0,0.0,783.0,930.0,-0.11,8.55,5.86,Water
904.0,802.0,0.0,784.0,931.0,0.4,8.99,5.29,Water
905.0,802.0,0.0,784.0,930.0,0.76,8.93,5.4,Water
905.0,802.0,0.0,785.0,930.0,0.4,8.93,5.47,Water
906.0,802.0,0.0,785.0,930.0,-0.51,7.88,6.81,Water
