F1,F2,F3,F4,F5,X,Y,Z,Gesture
908.0,869.0,0.0,916.0,794.0,-0.94,6.49,8.61,I2
908.0,867.0,0.0,917.0,795.0,-0.11,6.25,8.75,I2
907.0,867.0,0.0,917.0,798.0,-0.46,6.2,8.78,I2
912.0,869.0,0.0,918.0,799.0,-0.87,6.2,8.85,I2
919.0,875.0,0.0,916.0,798.0,-1.55,5.83,8.98,I2
914.0,875.0,0.0,916.0,794.0,-1.12,5.88,8.97,I2
911.0,870.0,0.0,916.0,792.0,-0.94,5.9,8.94,I2
908.0,868.0,0.0,917.0,794.0,-0.53,6.12,8.91,I2
907.0,868.0,0.0,917.0,797.0,-0.85,6.05,8.95,I2
913.0,870.0,0.0,917.0,797.0,-0.89,6.05,8.95,I2
912.0,873.0,0.0,916.0,795.0,-1.21,5.94,8.94,I2
912.0,873.0,0.0,916.0,790.0,-1.47,5.76,9.02,I2
924.0,878.0,0.0,927.0,808.0,-1.44,7.34,7.42,I2
921.0,878.0,0.0,926.0,804.0,-1.95,7.02,7.73,I2
926.0,878.0,0.0,927.0,810.0,-1.63,7.46,7.35,I2
924.0,878.0,0.0,927.0,808.0,-1.44,7.34,7.42,I2
921.0,878.0,0.0,926.0,804.0,-1.95,7.02,7.73,I2
917.0,880.0,0.0,925.0,780.0,-1.24,5.62,8.57,I2
917.0,878.0,0.0,925.0,792.0,-1.13,6.02,8.75,I2
915.0,876.0,0.0,926.0,794.0,-1.04,5.87,9.03,I2
913.0,875.0,0.0,925.0,793.0,-0.98,5.72,9.08,I2
913.0,876.0,0.0,925.0,795.0,-1.13,5.97,9.04,I2
914.0,881.0,0.0,925.0,800.0,-1.12,5.86,8.92,I2
918.0,887.0,0.0,924.0,804.0,-1.54,6.0,8.93,I2
921.0,889.0,0.0,924.0,804.0,-1.41,5.85,8.99,I2
920.0,883.0,0.0,925.0,804.0,-1.38,5.71,9.05,I2
919.0,880.0,0.0,925.0,801.0,-0.86,6.07,9.07,I2
919.0,879.0,0.0,924.0,798.0,-0.84,5.79,8.95,I2
922.0,880.0,0.0,924.0,800.0,-0.95,5.85,9.02,I2
926.0,885.0,0.0,924.0,802.0,-1.15,6.15,9.02,I2
923.0,884.0,0.0,923.0,806.0,-0.95,5.75,9.05,I2
919.0,879.0,0.0,923.0,806.0,-0.94,5.91,9.0,I2
