F1,F2,F3,F4,F5,X,Y,Z,Gesture
905.0,903.0,0.0,939.0,934.0,5.77,4.08,-6.11,Sorry
904.0,903.0,0.0,939.0,934.0,6.01,4.11,-6.14,Sorry
904.0,903.0,0.0,940.0,934.0,6.2,4.29,-5.92,Sorry
905.0,903.0,0.0,940.0,934.0,5.93,4.29,-5.97,Sorry
904.0,903.0,0.0,939.0,934.0,6.07,4.4,-5.91,Sorry
904.0,903.0,0.0,939.0,934.0,6.39,4.07,-5.65,Sorry
904.0,903.0,0.0,940.0,935.0,6.06,4.28,-5.95,Sorry
904.0,903.0,0.0,939.0,935.0,6.08,4.26,-5.84,Sorry
904.0,904.0,0.0,939.0,935.0,5.71,4.2,-5.87,Sorry
905.0,903.0,0.0,939.0,934.0,5.96,4.24,-6.11,Sorry
904.0,903.0,0.0,940.0,934.0,5.88,4.23,-6.08,Sorry
904.0,903.0,0.0,939.0,934.0,5.89,4.19,-6.09,Sorry
904.0,903.0,0.0,939.0,934.0,5.82,4.23,-5.91,Sorry
904.0,903.0,0.0,939.0,934.0,5.88,4.21,-5.97,Sorry
904.0,903.0,0.0,939.0,934.0,5.91,4.2,-6.02,Sorry
904.0,903.0,0.0,939.0,934.0,6.02,4.15,-6.09,Sorry
904.0,903.0,0.0,939.0,934.0,6.02,4.05,-5.72,Sorry
904.0,903.0,0.0,938.0,932.0,5.74,3.88,-5.97,Sorry
904.0,903.0,0.0,938.0,933.0,5.87,4.32,-5.99,Sorry
903.0,903.0,0.0,938.0,932.0,5.67,4.23,-6.07,Sorry
903.0,903.0,0.0,938.0,932.0,5.94,4.28,-6.14,Sorry
904.0,903.0,0.0,938.0,932.0,5.85,4.25,-6.01,Sorry
904.0,903.0,0.0,938.0,932.0,5.54,4.36,-6.1,Sorry
904.0,903.0,0.0,938.0,931.0,5.72,4.38,-6.02,Sorry
903.0,903.0,0.0,938.0,931.0,5.57,4.26,-6.04,Sorry
903.0,903.0,0.0,938.0,931.0,5.72,4.31,-6.04,Sorry
903.0,903.0,0.0,938.0,931.0,5.79,4.29,-6.04,Sorry
904.0,903.0,0.0,938.0,931.0,5.81,4.28,-5.98,Sorry
903.0,903.0,0.0,938.0,931.0,5.75,4.37,-6.09,Sorry
903.0,903.0,0.0,939.0,930.0,5.78,4.32,-6.15,Sorry
902.0,903.0,0.0,938.0,930.0,5.91,4.29,-6.01,Sorry
902.0,903.0,0.0,937.0,931.0,5.79,4.27,-6.06,Sorry
902.0,903.0,0.0,937.0,932.0,5.86,4.21,-6.02,Sorry
902.0,902.0,0.0,938.0,932.0,6.19,4.21,-5.98,Sorry
902.0,903.0,0.0,938.0,931.0,5.87,4.2,-5.93,Sorry
902.0,902.0,0.0,938.0,931.0,5.94,4.3,-5.77,Sorry
902.0,903.0,0.0,938.0,931.0,6.01,4.29,-5.95,Sorry
902.0,903.0,0.0,938.0,930.0,5.73,4.09,-5.8,Sorry
902.0,902.0,0.0,937.0,930.0,5.97,4.22,-5.97,Sorry
902.0,902.0,0.0,938.0,929.0,6.01,4.22,-5.99,Sorry
902.0,902.0,0.0,937.0,930.0,5.98,4.24,-5.99,Sorry
902.0,903.0,0.0,938.0,930.0,5.97,4.21,-6.0,Sorry
902.0,903.0,0.0,938.0,930.0,5.91,4.27,-6.02,Sorry
902.0,903.0,0.0,937.0,930.0,6.01,4.19,-5.99,Sorry
902.0,902.0,0.0,937.0,930.0,5.9,4.24,-6.01,Sorry
902.0,903.0,0.0,937.0,930.0,6.16,4.44,-6.19,Sorry
902.0,903.0,0.0,937.0,930.0,5.83,4.37,-6.14,Sorry
902.0,903.0,0.0,937.0,930.0,5.63,4.24,-6.15,Sorry
902.0,903.0,0.0,937.0,929.0,6.19,4.24,-5.91,Sorry
902.0,903.0,0.0,938.0,928.0,5.69,4.08,-6.21,Sorry
902.0,902.0,0.0,937.0,929.0,5.86,4.26,-6.05,Sorry
901.0,903.0,0.0,937.0,929.0,5.9,4.19,-6.07,Sorry
902.0,903.0,0.0,938.0,929.0,5.99,4.26,-6.15,Sorry
901.0,903.0,0.0,938.0,929.0,5.94,4.18,-5.91,Sorry
902.0,903.0,0.0,937.0,929.0,5.8,4.22,-6.04,Sorry
902.0,902.0,0.0,937.0,929.0,5.93,4.22,-5.94,Sorry
901.0,903.0,0.0,937.0,929.0,5.93,4.23,-6.0,Sorry
