F1,F2,F3,F4,F5,X,Y,Z,Gesture
915.0,919.0,0.0,917.0,885.0,-0.39,7.15,7.48,I
915.0,919.0,0.0,917.0,885.0,-0.17,7.93,7.07,I
915.0,920.0,0.0,918.0,885.0,-0.57,7.48,7.3,I
915.0,920.0,0.0,918.0,885.0,-0.73,7.65,7.3,I
915.0,919.0,0.0,918.0,885.0,-0.15,7.32,7.54,I
915.0,920.0,0.0,917.0,885.0,-1.63,7.63,7.6,I
915.0,919.0,0.0,917.0,885.0,-0.81,7.19,7.38,I
915.0,919.0,0.0,917.0,885.0,-1.06,7.98,7.51,I
915.0,919.0,0.0,917.0,885.0,-0.49,7.33,7.51,I
897.0,917.0,0.0,920.0,890.0,-0.83,7.36,6.67,I
895.0,917.0,0.0,919.0,890.0,-0.38,7.81,7.13,I
897.0,917.0,0.0,919.0,889.0,-0.53,7.68,7.13,I
896.0,917.0,0.0,920.0,889.0,-0.52,7.78,7.4,I
895.0,917.0,0.0,919.0,889.0,-0.41,7.58,7.25,I
895.0,917.0,0.0,920.0,889.0,-1.25,7.43,7.39,I
895.0,917.0,0.0,919.0,889.0,-0.07,7.53,7.33,I
895.0,916.0,0.0,919.0,889.0,-0.91,7.75,7.08,I
895.0,920.0,0.0,919.0,889.0,-0.12,7.74,7.38,I
895.0,920.0,0.0,920.0,889.0,-0.67,7.66,7.3,I
894.0,919.0,0.0,919.0,889.0,-0.09,7.72,7.24,I
894.0,920.0,0.0,919.0,890.0,-0.69,7.77,7.16,I
894.0,919.0,0.0,920.0,890.0,0.09,7.95,6.96,I
894.0,919.0,0.0,919.0,889.0,-0.54,8.17,6.75,I
894.0,918.0,0.0,919.0,889.0,-0.35,7.83,6.95,I
894.0,917.0,0.0,919.0,889.0,-0.27,8.01,6.84,I
894.0,918.0,0.0,919.0,889.0,-0.82,7.68,7.24,I
894.0,917.0,0.0,919.0,889.0,-0.13,7.71,7.03,I
894.0,918.0,0.0,919.0,889.0,-1.32,7.62,7.27,I
894.0,918.0,0.0,919.0,889.0,-0.09,7.63,7.07,I
