F1,F2,F3,F4,F5,X,Y,Z,Gesture
917.0,915.0,971.0,940.0,938.0,8.81,3.82,-2.03,Sorry_New
917.0,914.0,970.0,940.0,938.0,8.44,3.68,-1.94,Sorry_New
916.0,914.0,970.0,939.0,938.0,8.8,3.82,-2.01,Sorry_New
916.0,915.0,970.0,940.0,938.0,8.86,3.84,-1.96,Sorry_New
916.0,914.0,970.0,941.0,938.0,8.83,3.83,-2.01,Sorry_New
916.0,915.0,969.0,940.0,938.0,8.89,3.87,-1.96,Sorry_New
916.0,915.0,970.0,939.0,938.0,8.83,3.81,-2.04,Sorry_New
916.0,915.0,970.0,939.0,938.0,8.93,3.64,-2.01,Sorry_New
917.0,914.0,970.0,939.0,938.0,8.6,3.78,-2.03,Sorry_New
916.0,914.0,970.0,939.0,938.0,8.79,3.96,-2.15,Sorry_New
917.0,914.0,970.0,939.0,938.0,8.58,4.0,-2.25,Sorry_New
916.0,914.0,969.0,939.0,938.0,8.68,3.9,-2.26,Sorry_New
916.0,914.0,970.0,939.0,938.0,8.71,3.91,-2.21,Sorry_New
916.0,914.0,969.0,939.0,938.0,8.73,3.92,-2.2,Sorry_New
917.0,914.0,969.0,939.0,938.0,8.69,3.9,-2.24,Sorry_New
916.0,914.0,970.0,939.0,938.0,8.72,3.94,-2.18,Sorry_New
917.0,914.0,969.0,939.0,938.0,8.72,3.9,-2.22,Sorry_New
916.0,914.0,968.0,939.0,938.0,8.76,3.88,-2.19,Sorry_New
916.0,914.0,970.0,939.0,938.0,8.73,3.91,-2.25,Sorry_New
917.0,914.0,969.0,939.0,938.0,8.74,3.92,-2.21,Sorry_New
916.0,914.0,970.0,939.0,938.0,8.73,3.93,-2.19,Sorry_New
914.0,913.0,968.0,936.0,944.0,8.76,3.46,-2.69,Sorry_New
914.0,912.0,968.0,936.0,944.0,8.73,3.48,-2.71,Sorry_New
914.0,913.0,968.0,936.0,944.0,8.76,3.46,-2.69,Sorry_New
914.0,912.0,968.0,936.0,944.0,8.73,3.48,-2.71,Sorry_New
914.0,912.0,968.0,936.0,943.0,8.34,3.35,-2.61,Sorry_New
914.0,912.0,968.0,936.0,943.0,8.73,3.46,-2.74,Sorry_New
914.0,911.0,968.0,936.0,943.0,8.73,3.48,-2.65,Sorry_New
914.0,912.0,968.0,936.0,944.0,8.73,3.51,-2.66,Sorry_New
914.0,912.0,969.0,936.0,943.0,8.83,3.57,-2.56,Sorry_New
914.0,912.0,968.0,936.0,943.0,9.06,3.39,-2.02,Sorry_New
914.0,912.0,968.0,937.0,943.0,9.06,3.25,-1.86,Sorry_New
914.0,912.0,969.0,937.0,943.0,9.03,3.19,-1.79,Sorry_New
914.0,911.0,968.0,935.0,943.0,9.69,3.11,-1.0,Sorry_New
914.0,911.0,968.0,936.0,943.0,9.29,3.28,-1.21,Sorry_New
914.0,912.0,968.0,936.0,942.0,9.33,3.2,-1.19,Sorry_New
914.0,911.0,968.0,937.0,942.0,9.42,3.14,-1.09,Sorry_New
915.0,912.0,968.0,936.0,942.0,9.39,3.15,-1.07,Sorry_New
914.0,911.0,968.0,936.0,943.0,9.4,3.13,-1.12,Sorry_New
914.0,911.0,968.0,936.0,942.0,9.41,3.12,-1.09,Sorry_New
914.0,911.0,968.0,936.0,942.0,9.24,3.11,-1.12,Sorry_New
