F1,F2,F3,F4,F5,X,Y,Z,Gesture
917.0,822.0,841.0,954.0,944.0,4.07,8.65,3.75,U_New
917.0,822.0,840.0,953.0,944.0,4.14,8.64,3.74,U_New
916.0,820.0,839.0,953.0,943.0,3.94,8.69,3.73,U_New
917.0,822.0,840.0,953.0,943.0,3.95,8.66,3.82,U_New
918.0,824.0,842.0,954.0,945.0,4.0,8.67,3.78,U_New
919.0,826.0,844.0,955.0,945.0,3.9,8.69,3.79,U_New
917.0,823.0,841.0,954.0,944.0,3.97,8.65,3.82,U_New
916.0,821.0,840.0,953.0,943.0,3.91,8.74,3.74,U_New
916.0,822.0,840.0,953.0,943.0,3.97,8.73,3.73,U_New
916.0,822.0,839.0,953.0,944.0,3.92,8.7,3.75,U_New
916.0,821.0,839.0,953.0,944.0,3.96,8.64,3.88,U_New
916.0,821.0,840.0,953.0,943.0,3.6,8.78,3.87,U_New
916.0,820.0,840.0,956.0,944.0,3.71,8.33,3.54,U_New
915.0,823.0,830.0,954.0,943.0,3.64,8.83,3.61,U_New
915.0,822.0,832.0,953.0,943.0,3.65,8.93,3.46,U_New
915.0,822.0,833.0,954.0,943.0,3.8,8.84,3.56,U_New
915.0,822.0,834.0,953.0,943.0,3.88,8.87,3.48,U_New
915.0,822.0,834.0,953.0,942.0,3.48,8.93,3.53,U_New
915.0,822.0,836.0,953.0,942.0,3.63,8.85,3.6,U_New
915.0,823.0,837.0,953.0,943.0,3.37,8.95,3.64,U_New
916.0,823.0,837.0,953.0,942.0,3.51,8.8,3.82,U_New
915.0,822.0,836.0,954.0,943.0,3.41,8.88,3.81,U_New
915.0,822.0,836.0,953.0,942.0,3.53,8.9,3.66,U_New
914.0,822.0,836.0,953.0,942.0,3.62,8.84,3.69,U_New
915.0,822.0,836.0,953.0,942.0,3.71,8.85,3.57,U_New
915.0,823.0,836.0,953.0,942.0,3.51,8.89,3.68,U_New
915.0,822.0,836.0,953.0,942.0,3.6,8.8,3.74,U_New
915.0,822.0,836.0,953.0,942.0,3.57,8.82,3.74,U_New
915.0,822.0,837.0,953.0,942.0,3.58,8.81,3.78,U_New
915.0,822.0,836.0,953.0,942.0,3.66,8.76,3.82,U_New
915.0,822.0,836.0,953.0,942.0,3.71,8.84,3.66,U_New
915.0,822.0,836.0,953.0,942.0,3.68,8.82,3.7,U_New
