F1,F2,F3,F4,F5,X,Y,Z,Gesture
853.0,822.0,956.0,910.0,878.0,1.49,9.41,3.39,ILoveYou_New
853.0,822.0,956.0,910.0,877.0,1.36,9.61,2.96,ILoveYou_New
853.0,823.0,956.0,910.0,878.0,1.3,9.48,3.19,ILoveYou_New
852.0,823.0,956.0,910.0,877.0,1.35,9.03,3.21,ILoveYou_New
852.0,822.0,956.0,910.0,877.0,1.83,9.45,3.26,ILoveYou_New
853.0,823.0,956.0,910.0,877.0,0.86,9.5,3.36,ILoveYou_New
853.0,822.0,956.0,910.0,878.0,1.46,9.52,3.15,ILoveYou_New
853.0,822.0,955.0,910.0,878.0,1.39,9.49,3.23,ILoveYou_New
852.0,822.0,956.0,910.0,878.0,1.28,9.47,3.29,ILoveYou_New
852.0,823.0,955.0,910.0,878.0,1.35,9.48,3.24,ILoveYou_New
852.0,822.0,956.0,910.0,878.0,1.23,9.53,3.13,ILoveYou_New
852.0,823.0,956.0,910.0,877.0,1.33,9.51,3.16,ILoveYou_New
852.0,823.0,955.0,910.0,878.0,1.35,9.45,3.3,ILoveYou_New
853.0,822.0,956.0,910.0,877.0,1.32,9.54,3.04,ILoveYou_New
853.0,822.0,955.0,910.0,878.0,1.37,9.52,3.19,ILoveYou_New
852.0,823.0,956.0,910.0,878.0,1.41,9.45,3.37,ILoveYou_New
852.0,822.0,955.0,910.0,877.0,1.31,9.56,3.11,ILoveYou_New
852.0,823.0,956.0,910.0,878.0,1.57,9.5,3.09,ILoveYou_New
852.0,822.0,955.0,910.0,878.0,2.25,9.51,2.59,ILoveYou_New
853.0,822.0,956.0,910.0,878.0,1.31,9.53,2.69,ILoveYou_New
853.0,822.0,955.0,910.0,878.0,1.41,9.66,2.28,ILoveYou_New
853.0,822.0,956.0,910.0,878.0,1.42,9.74,2.11,ILoveYou_New
853.0,822.0,956.0,910.0,878.0,1.58,9.62,2.5,ILoveYou_New
854.0,824.0,956.0,910.0,878.0,1.92,8.95,3.1,ILoveYou_New
854.0,824.0,955.0,910.0,878.0,2.11,9.41,3.06,ILoveYou_New
854.0,824.0,955.0,910.0,877.0,2.33,9.39,3.01,ILoveYou_New
853.0,824.0,955.0,910.0,878.0,1.74,9.61,2.67,ILoveYou_New
853.0,824.0,955.0,909.0,878.0,1.98,9.5,2.88,ILoveYou_New
853.0,824.0,955.0,909.0,878.0,2.23,9.41,3.08,ILoveYou_New
853.0,824.0,955.0,910.0,877.0,1.9,9.42,3.08,ILoveYou_New
853.0,824.0,955.0,910.0,877.0,1.61,9.48,2.95,ILoveYou_New
853.0,824.0,955.0,910.0,878.0,1.89,9.48,2.84,ILoveYou_New
853.0,824.0,955.0,910.0,877.0,1.56,9.35,3.37,ILoveYou_New
853.0,824.0,955.0,909.0,878.0,1.66,9.48,3.03,ILoveYou_New
853.0,824.0,955.0,909.0,878.0,1.56,9.51,3.09,ILoveYou_New
853.0,824.0,954.0,910.0,878.0,1.62,9.45,3.18,ILoveYou_New
853.0,824.0,955.0,910.0,877.0,1.62,9.54,3.07,ILoveYou_New
853.0,823.0,955.0,909.0,878.0,1.63,9.39,3.26,ILoveYou_New
853.0,824.0,955.0,910.0,877.0,2.32,9.24,3.42,ILoveYou_New
853.0,824.0,955.0,909.0,877.0,2.17,9.34,3.16,ILoveYou_New
853.0,824.0,954.0,909.0,877.0,1.75,9.39,3.11,ILoveYou_New
853.0,824.0,955.0,909.0,878.0,1.81,9.54,2.76,ILoveYou_New
853.0,824.0,955.0,910.0,878.0,2.11,9.51,2.84,ILoveYou_New
